-11329.1	4.17331e-08
-4567.46	1.93655e-07
-3330.38	3.30175e-07
-1419.65	1.39308e-06
-1363.17	1.49188e-06
-828.399	3.45624e-06
-820.608	3.51174e-06
-714.02	4.43992e-06
-647.83	5.2308e-06
-412.557	1.1181e-05
-396.134	1.19715e-05
-376.579	1.30351e-05
-311.313	1.79471e-05
-288.937	2.03413e-05
-219.011	3.23699e-05
-214.479	3.35233e-05
-179.414	4.51905e-05
-171.323	4.88128e-05
-170.492	4.92107e-05
-168.58	5.01467e-05
-160.152	5.46296e-05
-152.749	5.91189e-05
-152.749	5.91189e-05
-149.37	6.13668e-05
-129.526	7.7816e-05
-126.449	8.09923e-05
-111.096	0.000100433
-109.824	0.00010237
-109.428	0.000102987
-101.911	0.000115888
-96.9125	0.000125958
-90.5943	0.000140822
-90.258	0.000141691
-87.5039	0.000149137
-84.3265	0.000158531
-81.2546	0.000168542
-73.8824	0.000197133
-69.155	0.000219772
-68.8168	0.000221549
-67.2834	0.000229898
-63.3501	0.000253766
-62.7399	0.000257821
-56.3723	0.000307121
-54.4814	0.000324697
-53.5134	0.000334323
-51.987	0.000350454
-51.871	0.000351729
-51.7171	0.000353435
-50.9021	0.000362685
-50.8834	0.000362902
-47.0245	0.000412478
-42.8575	0.000479289
-42.2972	0.000489579
-40.7766	0.000519351
-40.452	0.000526079
-40.0935	0.000533674
-39.9919	0.000535856
-37.1398	0.000603494
-37.0949	0.000604666
-36.7054	0.000614984
-35.9033	0.000637141
-35.7018	0.000642904
-35.4187	0.000651148
-35.2112	0.000657294
-35.1494	0.000659145
-35.1185	0.000660071
-33.5046	0.000711571
-32.8106	0.00073571
-32.4812	0.000747626
-32.4722	0.000747958
-31.9438	0.000767738
-31.4032	0.000788853
-30.1136	0.000843132
-30.0413	0.000846349
-29.4106	0.000875268
-29.3951	0.000875998
-28.8682	0.000901416
-28.4662	0.00092161
-28.1668	0.000937119
-28.109	0.000940163
-27.5828	0.000968597
-27.0041	0.00100148
-26.418	0.00103663
-25.9214	0.00106798
-25.6567	0.00108531
-25.3471	0.00110616
-25.3103	0.00110868
-25.0854	0.00112428
-24.205	0.00118885
-23.9167	0.0012113
-23.7329	0.00122595
-23.3072	0.001261
-23.03	0.0012847
-22.9143	0.0012948
-22.8619	0.00129941
-22.8515	0.00130033
-22.2684	0.00135356
-21.6744	0.00141146
-21.6025	0.00141873
-21.239	0.00145644
-21.1878	0.00146187
-20.0405	0.00159278
-19.9725	0.00160111
-19.9556	0.0016032
-19.9133	0.00160843
-19.6875	0.00163684
-19.535	0.00165647
-19.0488	0.00172165
-18.8805	0.00174517
-18.5695	0.00178999
-18.2478	0.00183831
-17.9058	0.00189201
-17.6364	0.00193609
-16.6788	0.00210678
-16.6274	0.00211662
-16.4209	0.00215686
-16.2369	0.00219377
-15.6971	0.00230804
-15.5367	0.00234385
-14.7165	0.00254147
-14.6499	0.00255866
-14.4115	0.00262179
-14.1889	0.00268299
-13.9467	0.00275223
-13.7636	0.00280647
-13.7202	0.00281959
-13.634	0.00284592
-13.4032	0.00291834
-12.8421	0.00310721
-12.5037	0.00323071
-12.3476	0.00329033
-12.2452	0.00333044
-12.2268	0.00333769
-11.9745	0.00344017
-11.8008	0.00351366
-11.7508	0.0035353
-11.6762	0.00356792
-11.2306	0.00377339
-11.2252	0.00377599
-11.1929	0.00379162
-10.8738	0.00395178
-10.8635	0.00395712
-10.7664	0.00400813
-10.7563	0.00401352
-10.7394	0.00402252
-10.1323	0.0043685
-9.91512	0.00450394
-9.51408	0.00477223
-9.37754	0.00486942
-9.37058	0.00487446
-9.20422	0.0049974
-9.09114	0.00508381
-9.04327	0.00512111
-9.04062	0.00512319
-8.93942	0.00520353
-8.93942	0.00520353
-8.83465	0.00528885
-8.69255	0.00540818
-8.5905	0.00549655
-8.44892	0.00562301
-8.35431	0.0057101
-8.34719	0.00571675
-8.30461	0.00575673
-8.24012	0.00581813
-8.23546	0.00582261
-8.0023	0.00605383
-7.90559	0.00615406
-7.88028	0.00618072
-7.86055	0.00620163
-7.71682	0.00635745
-7.10171	0.00710037
-7.05603	0.007161
-7.03428	0.00719016
-6.98169	0.00726145
-6.77014	0.00755994
-6.69263	0.0076742
-6.68556	0.00768476
-6.67322	0.00770326
-6.61541	0.00779081
-6.58069	0.00784416
-6.49662	0.00797578
-6.47116	0.00801633
-6.43069	0.00808147
-6.38722	0.00815238
-6.37807	0.00816743
-6.36646	0.0081866
-6.35073	0.00821267
-6.34165	0.00822778
-6.31041	0.00828012
-6.28915	0.00831605
-6.07681	0.00868887
-6.01012	0.00881148
-5.97789	0.00887173
-5.955	0.00891492
-5.92616	0.00896979
-5.91106	0.00899876
-5.87201	0.00907432
-5.86678	0.00908452
-5.85857	0.00910056
-5.75534	0.00930622
-5.73207	0.0093536
-5.56961	0.00969538
-5.54379	0.00975153
-5.46516	0.00992573
-5.41013	0.0100506
-5.32258	0.0102546
-5.29422	0.010322
-5.28371	0.0103472
-4.91887	0.011286
-4.87343	0.0114124
-4.81265	0.011585
-4.78231	0.0116727
-4.73952	0.0117982
-4.70687	0.0118954
-4.67675	0.0119863
-4.67562	0.0119897
-4.65924	0.0120396
-4.65473	0.0120534
-4.5872	0.0122629
-4.57119	0.0123135
-4.52354	0.0124659
-4.39771	0.012883
-4.37304	0.0129674
-4.36154	0.013007
-4.33296	0.0131064
-4.3314	0.0131118
-4.3154	0.0131681
-4.21073	0.0135453
-4.18925	0.0136248
-4.16592	0.013712
-4.16493	0.0137158
-4.14126	0.0138052
-4.13096	0.0138445
-4.06779	0.0140889
-4.03949	0.0142007
-3.98967	0.0144009
-3.95824	0.0145295
-3.90816	0.0147382
-3.87198	0.014892
-3.8697	0.0149018
-3.81414	0.0151432
-3.80608	0.0151788
-3.79493	0.0152282
-3.7736	0.0153233
-3.76829	0.0153472
-3.75462	0.0154089
-3.68057	0.0157499
-3.65824	0.015855
-3.65482	0.0158713
-3.65097	0.0158895
-3.64372	0.015924
-3.64031	0.0159403
-3.60727	0.0160994
-3.57456	0.0162593
-3.55874	0.0163376
-3.55542	0.0163541
-3.5521	0.0163706
-3.54672	0.0163975
-3.53804	0.016441
-3.49255	0.0166718
-3.44367	0.0169255
-3.43846	0.0169529
-3.43726	0.0169592
-3.43087	0.016993
-3.42967	0.0169993
-3.41493	0.0170776
-3.39947	0.0171603
-3.39	0.0172113
-3.37427	0.0172965
-3.35744	0.0173884
-3.26781	0.0178914
-3.26591	0.0179023
-3.26326	0.0179176
-3.25267	0.0179786
-3.21441	0.0182021
-3.19361	0.0183255
-3.17404	0.0184428
-3.17331	0.0184472
-3.14075	0.0186451
-3.11718	0.0187904
-3.09416	0.0189342
-3.09129	0.0189522
-3.07167	0.0190763
-3.07095	0.0190808
-3.06066	0.0191465
-3.01354	0.0194516
-2.99303	0.0195868
-2.92726	0.0200307
-2.91408	0.0201216
-2.9097	0.0201519
-2.90263	0.020201
-2.89224	0.0202736
-2.8909	0.020283
-2.8583	0.0205135
-2.84938	0.0205773
-2.76363	0.0212072
-2.74672	0.021335
-2.74323	0.0213616
-2.72392	0.0215094
-2.69692	0.0217188
-2.69504	0.0217334
-2.68072	0.0218459
-2.67575	0.0218852
-2.65937	0.0220154
-2.6483	0.0221041
-2.63421	0.0222177
-2.62689	0.0222772
-2.5601	0.0228314
-2.46894	0.023624
-2.43299	0.0239486
-2.42931	0.0239823
-2.40649	0.0241925
-2.39	0.0243464
-2.37084	0.024527
-2.35429	0.0246847
-2.3384	0.0248377
-2.32586	0.0249595
-2.29398	0.0252735
-2.28862	0.0253269
-2.26621	0.0255521
-2.19578	0.0262813
-2.14341	0.0268451
-2.1313	0.0269781
-2.12001	0.0271032
-2.11776	0.0271283
-2.09585	0.027374
-2.07807	0.027576
-2.07585	0.0276013
-2.06775	0.0276943
-2.05212	0.027875
-2.04702	0.0279345
-2.03974	0.0280196
-2.03176	0.0281134
-2.0267	0.0281731
-2.00822	0.0283929
-1.98847	0.028631
-1.97925	0.0287432
-1.971	0.0288442
-1.96865	0.0288731
-1.9332	0.0293143
-1.90581	0.0296624
-1.8869	0.0299067
-1.88237	0.0299658
-1.87108	0.0301137
-1.84553	0.0304525
-1.80074	0.0310614
-1.79616	0.0311248
-1.77944	0.0313579
-1.75833	0.0316561
-1.75576	0.0316927
-1.70162	0.0324801
-1.66269	0.0330656
-1.66126	0.0330875
-1.64552	0.0333292
-1.63132	0.0335498
-1.6293	0.0335814
-1.61099	0.0338697
-1.60958	0.0338919
-1.6	0.0340446
-1.5774	0.0344089
-1.55874	0.0347142
-1.55036	0.034853
-1.54841	0.0348853
-1.52597	0.0352613
-1.47878	0.0360734
-1.47578	0.0361261
-1.47052	0.0362186
-1.46715	0.0362781
-1.46678	0.0362847
-1.45708	0.036457
-1.45615	0.0364735
-1.43523	0.0368496
-1.43008	0.0369432
-1.4118	0.0372784
-1.39603	0.0375715
-1.38809	0.0377202
-1.37447	0.037978
-1.37375	0.0379916
-1.33047	0.0388297
-1.3296	0.038847
-1.32646	0.038909
-1.32558	0.0389262
-1.32001	0.0390367
-1.3181	0.0390747
-1.31671	0.0391023
-1.31585	0.0391196
-1.30254	0.0393864
-1.2972	0.0394942
-1.2936	0.0395672
-1.29188	0.0396021
-1.28692	0.0397032
-1.27092	0.0400319
-1.26179	0.0402215
-1.25623	0.0403376
